statement_key,race_id,candidate_name,election_date,group,quote,source_url,model_name,device,topic_code,topic_name,similarity,runner_up_code,runner_up_name,runner_up_similarity,margin,keyword_topic_code,keyword_score,keyword_agrees,reviewed_topic
6f89bac4ba395c8b1c93e2ed,race-de351b5bf3d35c3ad4d1,John K. Delaney,2020-03-17,opponent,I believe that health care is a fundamental right.,https://www.democracyinaction.us/2020/delaney/delaneypolicy013019healthcare.html,sentence-transformers/all-MiniLM-L6-v2,cpu,3,Health,0.393403,13,Social welfare,0.258939,0.134463,,0.000000,false,healthcare
6f89bac4ba395c8b1c93e2ed,race-de351b5bf3d35c3ad4d1,John K. Delaney,2020-03-17,opponent,Create a new public health care plan for all Americans under the age of 65 while preserving traditional Medicare.,https://www.democracyinaction.us/2020/delaney/delaneypolicy013019healthcare.html,sentence-transformers/all-MiniLM-L6-v2,cpu,3,Health,0.458483,13,Social welfare,0.197345,0.261138,3,0.894427,true,healthcare
6f89bac4ba395c8b1c93e2ed,race-de351b5bf3d35c3ad4d1,John K. Delaney,2020-03-17,opponent,We have to act on climate and we have to act now.,https://www.democracyinaction.us/2020/delaney/delaneypolicy052319climate.html,sentence-transformers/all-MiniLM-L6-v2,cpu,7,Environment,0.365315,21,Public lands and water,0.219670,0.145645,,0.000000,false,climate_energy
6f89bac4ba395c8b1c93e2ed,race-de351b5bf3d35c3ad4d1,John K. Delaney,2020-03-17,opponent,The proposal starts the fee at $15 per metric ton of CO2 equivalent and increases the cost by $10 each year.,https://www.democracyinaction.us/2020/delaney/delaneypolicy052319climate.html,sentence-transformers/all-MiniLM-L6-v2,cpu,,Unclassified,0.197239,1,Macroeconomics,0.135442,0.061796,,0.000000,false,climate_energy
6f89bac4ba395c8b1c93e2ed,race-de351b5bf3d35c3ad4d1,John K. Delaney,2020-03-17,opponent,Eliminate mandatory minimum sentences.,https://www.democracyinaction.us/2020/delaney/delaneypolicy040419black.html,sentence-transformers/all-MiniLM-L6-v2,cpu,,Unclassified,0.141500,12,"Law, crime and justice",0.137617,0.003883,,0.000000,false,public_safety
cb5c27fbc3444818cf117fda,race-de351b5bf3d35c3ad4d1,Pete Buttigieg,2020-03-17,opponent,"End “right-to-work” laws, which ban union security in collective bargaining.",https://www.democracyinaction.us/2020/buttigieg/buttigiegpolicy072619workers.html,sentence-transformers/all-MiniLM-L6-v2,cpu,5,Labor and employment,0.577221,2,Civil rights and liberties,0.330103,0.247119,5,0.894427,true,labor
cb5c27fbc3444818cf117fda,race-de351b5bf3d35c3ad4d1,Pete Buttigieg,2020-03-17,opponent,Raise the federal minimum wage to $15 per hour and indexing to wage growth.,https://www.democracyinaction.us/2020/buttigieg/buttigiegpolicy072619workers.html,sentence-transformers/all-MiniLM-L6-v2,cpu,5,Labor and employment,0.235107,1,Macroeconomics,0.182781,0.052327,5,0.447214,true,labor
cb5c27fbc3444818cf117fda,race-de351b5bf3d35c3ad4d1,Pete Buttigieg,2020-03-17,opponent,"We aspire to make our society a net-zero emissions one no later than 2050, working aggressively toward immediate targets.",https://www.democracyinaction.us/2020/buttigieg/buttigiegpolicy090419climate.html,sentence-transformers/all-MiniLM-L6-v2,cpu,7,Environment,0.278476,8,Energy,0.237948,0.040528,7,0.447214,true,climate_energy
cb5c27fbc3444818cf117fda,race-de351b5bf3d35c3ad4d1,Pete Buttigieg,2020-03-17,opponent,"In addition to bolstering clean technologies, we will end subsidies for fossil fuel companies and close public lands to new fossil leases.",https://www.democracyinaction.us/2020/buttigieg/buttigiegpolicy090419climate.html,sentence-transformers/all-MiniLM-L6-v2,cpu,8,Energy,0.337053,21,Public lands and water,0.331986,0.005067,21,0.447214,false,climate_energy
cb5c27fbc3444818cf117fda,race-de351b5bf3d35c3ad4d1,Pete Buttigieg,2020-03-17,opponent,"Pete will abolish private federal prisons and reduce the use of private contractors, eliminate the for-profit bail industry, and work with states to cap the amount of revenue cities and counties receive from fines and fees.",https://www.democracyinaction.us/2020/buttigieg/buttigiegpolicy102619criminaljustice.html,sentence-transformers/all-MiniLM-L6-v2,cpu,12,"Law, crime and justice",0.410212,20,Government operations,0.282931,0.127281,1,0.447214,false,public_safety
a1c67592898f4cbcd3c43e48,race-d2390152c5fc57670ba9,Patrick Nagle,2023-02-28,opponent,Building in general and building with density is the elixir to a lot of a lot of these ills.,https://blockclubchicago.org/2023/01/12/federal-administrative-judge-palmer-house-bartender-among-candidates-vying-to-replace-retiring-ald-james-cappleman-in-46th-ward/,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.233637,7,Environment,0.215054,0.018583,,0.000000,false,housing
f48e27852edee31c7d22f368,race-de351b5bf3d35c3ad4d1,Cory Booker,2020-03-17,opponent,Making sure all Americans have the right to good housing is very personal to me. I’m determined to tear down the barriers that stand in the way of every American being able to do for their families what my parents did for mine.,https://www.democracyinaction.us/2020/booker/bookerpolicy060519housing.html,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.374428,9,Immigration,0.241237,0.133191,14,0.447214,true,housing
f48e27852edee31c7d22f368,race-de351b5bf3d35c3ad4d1,Cory Booker,2020-03-17,opponent,"Cory will fully fund the Housing Trust Fund with $40 billion each year to build, rehabilitate, and operate rental housing for individuals earning less than the federal poverty level or 30 percent of the Area Median Income in neighborhoods with greater access to opportunity, including areas with transportation, healthy foods and more.",https://www.democracyinaction.us/2020/booker/bookerpolicy060519housing.html,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.342321,13,Social welfare,0.256541,0.085780,10,0.447214,false,housing
f48e27852edee31c7d22f368,race-de351b5bf3d35c3ad4d1,Cory Booker,2020-03-17,opponent,"He showed me how, when workers stick together, injustices can be corrected and real progress can be made.",https://www.democracyinaction.us/2020/booker/bookerpolicy091819workers.html,sentence-transformers/all-MiniLM-L6-v2,cpu,5,Labor and employment,0.224466,9,Immigration,0.151814,0.072653,,0.000000,false,labor
f48e27852edee31c7d22f368,race-de351b5bf3d35c3ad4d1,Cory Booker,2020-03-17,opponent,"Cory is an original cosponsor of the Raise the Wage Act and would fight for a fair minimum wage of $15 an hour for all workers by ending the subminimum wage for workers with disabilities, youth workers, and tipped workers- which disproportionately impacts women and people of color.",https://www.democracyinaction.us/2020/booker/bookerpolicy091819workers.html,sentence-transformers/all-MiniLM-L6-v2,cpu,5,Labor and employment,0.251958,23,"Culture, family and social issues",0.095837,0.156121,5,0.447214,true,labor
f48e27852edee31c7d22f368,race-de351b5bf3d35c3ad4d1,Cory Booker,2020-03-17,opponent,"Accelerate the end of fossil fuels by immediately eliminating all fossil fuel subsidies, barring all new fossil fuel leases, phasing out fracking, and instituting a carbon fee and progressive climate dividend — achieving 100% carbon-free electricity by 2030.",https://www.democracyinaction.us/2020/booker/bookerpolicy090319climate.html,sentence-transformers/all-MiniLM-L6-v2,cpu,8,Energy,0.368694,7,Environment,0.277729,0.090965,8,0.447214,true,climate_energy
dfe7b094c936b06989d92a1f,race-de351b5bf3d35c3ad4d1,Michael R. Bloomberg,2020-03-17,opponent,"No one should have to forgo care because they don't have insurance, and no one should face hardships because of medical bills. President Trump has spent three years sabotaging the Affordable Care Act and offering nothing in return but empty promises. We will reverse the president's attacks on the Affordable Care Act, reach universal coverage, reduce costs for all Americans, increase support for rural communities, and fix our broken healthcare system once and for all.",https://www.presidency.ucsb.edu/documents/bloomberg-campaign-press-release-mike-bloomberg-releases-new-health-care-plan-outlines,sentence-transformers/all-MiniLM-L6-v2,cpu,3,Health,0.353716,13,Social welfare,0.214096,0.139619,3,0.894427,true,healthcare
dfe7b094c936b06989d92a1f,race-de351b5bf3d35c3ad4d1,Michael R. Bloomberg,2020-03-17,opponent,"While the Climate-Denier-in-Chief remains stuck in the past, I'm running for president to rebuild our country and lead us into a clean energy future. Accelerating the transition to 100% clean buildings will cut pollution, save people money, and create new jobs – and I've helped prove that as a mayor, a business leader, and an environmentalist. As president, I'll super-charge this work and reclaim America's rightful place as the global leader on these issues.",https://www.presidency.ucsb.edu/documents/bloomberg-campaign-press-release-mike-bloomberg-unveils-plan-transition-america-100-clean,sentence-transformers/all-MiniLM-L6-v2,cpu,7,Environment,0.336830,8,Energy,0.313994,0.022836,7,0.447214,true,climate_energy
dfe7b094c936b06989d92a1f,race-de351b5bf3d35c3ad4d1,Michael R. Bloomberg,2020-03-17,opponent,"President Trump's demonization of immigrants and his fueling of fear and hatred are an ugly chapter in American history that we must close. The fact is that immigration doesn't threaten America, it strengthens America. I led our nation's immigrant capital for 12 years and I know how much immigrants strengthen our economy and communities. America doesn't need more of Trump's fear mongering – what we need is a modern immigration system that honors our history and readies us for the future and, as president, I'll get it done.",https://www.presidency.ucsb.edu/documents/bloomberg-campaign-press-release-mike-bloomberg-announces-plan-reform-americas-outdated,sentence-transformers/all-MiniLM-L6-v2,cpu,9,Immigration,0.370255,4,Agriculture,0.158512,0.211743,9,0.447214,true,immigration
d62154e831da9be04ea80666,race-de351b5bf3d35c3ad4d1,Joseph R. Biden,2020-03-17,opponent,"My plan would have been: you can keep your private insurance, if you wish; if you don't, you can join a Medicare-like public option plan that I would fund, to make sure everyone is covered.",https://www.rev.com/transcripts/march-democratic-debate-transcript-joe-biden-bernie-sanders,sentence-transformers/all-MiniLM-L6-v2,cpu,3,Health,0.480165,13,Social welfare,0.259562,0.220603,3,0.894427,true,healthcare
d62154e831da9be04ea80666,race-de351b5bf3d35c3ad4d1,Joseph R. Biden,2020-03-17,opponent,Climate change is the existential threat to humanity. We have a moral obligation to deal with it.,https://www.rev.com/transcripts/march-democratic-debate-transcript-joe-biden-bernie-sanders,sentence-transformers/all-MiniLM-L6-v2,cpu,7,Environment,0.346434,8,Energy,0.206220,0.140215,7,0.447214,true,climate_energy
d62154e831da9be04ea80666,race-de351b5bf3d35c3ad4d1,Joseph R. Biden,2020-03-17,opponent,"We should be uniting families, not separating them.",https://www.rev.com/transcripts/march-democratic-debate-transcript-joe-biden-bernie-sanders,sentence-transformers/all-MiniLM-L6-v2,cpu,23,"Culture, family and social issues",0.332740,13,Social welfare,0.189367,0.143374,,0.000000,false,immigration
d62154e831da9be04ea80666,race-de351b5bf3d35c3ad4d1,Joseph R. Biden,2020-03-17,opponent,making sure that we insist that labor has an opportunity to organize and improve their own conditions.,https://www.rev.com/transcripts/march-democratic-debate-transcript-joe-biden-bernie-sanders,sentence-transformers/all-MiniLM-L6-v2,cpu,5,Labor and employment,0.357998,20,Government operations,0.188889,0.169109,,0.000000,false,labor
a58f9a19e6bf42d7b3260418,race-d2390152c5fc57670ba9,Michael Cortez,2023-02-28,opponent,"I think the most important thing is to keep the the 20 percent of new developments [affordable] and just promote the area, making it more affordable for builders to come in.",https://blockclubchicago.org/2023/02/02/46th-ward-candidates-talk-transit-housing-and-public-safety-in-uptown-at-candidate-forum/,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.372617,7,Environment,0.202426,0.170191,,0.000000,false,housing
a58f9a19e6bf42d7b3260418,race-d2390152c5fc57670ba9,Michael Cortez,2023-02-28,opponent,"I'm a bike rider myself and I'm really for the bike lanes but there are an awful lot of bike lanes. I think it should be main thoroughfares, the streets that can fit bike lanes, and then maps that actually show the bicyclist where the routes could be.",https://blockclubchicago.org/2023/02/02/46th-ward-candidates-talk-transit-housing-and-public-safety-in-uptown-at-candidate-forum/,sentence-transformers/all-MiniLM-L6-v2,cpu,10,Transportation,0.397003,14,Housing and community development,0.268637,0.128366,,0.000000,false,climate_energy
a58f9a19e6bf42d7b3260418,race-d2390152c5fc57670ba9,Michael Cortez,2023-02-28,opponent,"The problem is there's just not enough police. We need to bring in more police. And they have to be police that are trained, respectful to the citizens with no force.",https://blockclubchicago.org/2023/02/02/46th-ward-candidates-talk-transit-housing-and-public-safety-in-uptown-at-candidate-forum/,sentence-transformers/all-MiniLM-L6-v2,cpu,12,"Law, crime and justice",0.307065,9,Immigration,0.216916,0.090148,12,0.447214,true,public_safety
23a5ed2c25457fc0bb2b2120,race-de351b5bf3d35c3ad4d1,Tom Steyer,2020-03-17,opponent,We can't continue to deny science and roll back environmental protections. We must treat the climate crisis with the urgency it demands.,https://www.presidency.ucsb.edu/documents/steyer-campaign-press-release-tom-steyer-pledges-declare-the-climate-crisis-national,sentence-transformers/all-MiniLM-L6-v2,cpu,7,Environment,0.348314,8,Energy,0.212105,0.136208,,0.000000,false,climate_energy
23a5ed2c25457fc0bb2b2120,race-de351b5bf3d35c3ad4d1,Tom Steyer,2020-03-17,opponent,"I would declare a national emergency on day one of my presidency, and put forth a plan to create 46 million jobs over ten years. It is time to put people ahead of polluting corporations and build a safer, secure, and more sustainable country for all our communities.",https://www.presidency.ucsb.edu/documents/steyer-campaign-press-release-tom-steyers-climate-plan-create-46-million-direct-jobs,sentence-transformers/all-MiniLM-L6-v2,cpu,,Unclassified,0.193547,20,Government operations,0.178359,0.015188,,0.000000,false,climate_energy
330c55d25553559213ecea4c,race-d2390152c5fc57670ba9,Roushaunda Williams,2023-02-28,opponent,"In fact, meaningful involvement of these Chicagoans in reforming and running the system is essential.",https://web.archive.org/web/20230207182754/https://www.bscactionfund.org/roushaunda-williams,sentence-transformers/all-MiniLM-L6-v2,cpu,12,"Law, crime and justice",0.301802,20,Government operations,0.258695,0.043107,,0.000000,false,labor
